,Plv max,Plv min,Prv max,Prv min,Qpo max,Qpo min,Qao max,Qao min,Psvn max,Psvn min,Pvn max,Pvn min
1168,124.6095975626231,6.619588383434776,44.49254260393073,7.303740849760623,1069.8990137470275,-0.0,808.8826142067848,-0.0,17.104434218888805,16.646718433376783,11.520491480069978,10.361670195383434
1169,124.80826583640543,6.383181632325539,44.71354012955058,7.326991622306513,1072.7988333930991,-0.0,811.2687503173174,-0.0,17.159228580897928,16.69984662213303,11.780657511420879,10.389402821818564
1170,119.37336670151441,7.427187566296915,44.831147179483146,7.221847259035078,1084.8954165594894,-0.0,796.8073833751654,-0.0,16.634847448882432,16.19662907999376,13.206381569617706,11.757266000016518
1171,113.42378080096076,7.998886198618388,44.30451605342622,7.051605573099535,1021.4842090150408,-0.0,775.1350457522796,-0.0,15.958141908215518,15.547164225598339,13.983491326684565,12.735316825051626
1172,123.58368474108195,6.6332242819117075,44.57179264226303,7.2885379560180885,1060.1629774241997,-0.0,806.5625932598963,-0.0,17.013025047526376,16.558908403429264,11.84717209439981,10.632741009258211
1173,115.79853238621445,7.750694893459288,44.55886172158084,7.122280007123981,1047.597454424183,-0.0,783.7512907393514,-0.0,16.22832053605935,15.806247638858299,13.787932844443686,12.328744077993164
1174,119.39182065016976,6.975556971400587,44.16458432393862,7.16602483425154,1029.1737585475285,-0.0,791.1186048204929,-0.0,16.53288732034291,16.096444411822276,12.518493143878885,11.299274642446681
1175,122.17107110716589,7.108087902533112,45.30561832994069,7.311481541995785,1016.6252963721778,-0.0,807.2536527880598,-0.0,16.94331844057332,16.49438610368821,12.951510658018378,11.509323882087136
1176,0.5293464250000001,-14.590512328717827,0.0,-10.499998578957628,280.69704711107727,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1177,124.21200535618337,6.605398772927768,44.51024825360925,7.2905131570588315,942.3408333782044,-0.0,806.9831287383971,-0.0,17.038319887574403,16.58401829569266,11.747468791273517,10.53739033022036
1178,117.1767760537653,7.532802735191732,44.83888205397623,7.166843250875196,979.8083438821258,-0.0,788.6467496787074,-0.0,16.37071868116318,15.943683735909918,13.917200750405156,12.26802384628959
1179,119.18124771429922,7.241738049602519,44.228325893932826,7.160230054170378,954.44412074383,-0.0,790.0652508934261,-0.0,16.492122390401786,16.057728573642954,12.779681809720492,11.498974860774743
1180,118.08886090660143,7.787530248669119,44.54107327797698,7.162093155229176,1052.3269035529795,-0.0,789.2146297738531,-0.0,16.424396904264068,15.993607566998717,13.272100407506338,11.964130678735991
1181,122.99062680888171,6.532924965894356,45.05102087194754,7.312051336846325,1113.808477717111,-0.0,808.1691514988756,-0.0,17.007950024441726,16.555354840091436,12.506745064263718,11.09903966034516
1182,117.20566176564073,7.540564994988303,44.62581191043324,7.145734057258005,906.1663473380029,-0.0,786.5490958892766,-0.0,16.325019660486745,15.899336311168131,13.712916984769976,12.226406760508405
1183,118.76241655779675,6.8521052874249815,44.96345269936826,7.214437687691967,1114.5519128065503,-0.0,794.8186626279848,-0.0,16.5651496118493,16.13025315417298,13.629654501613526,11.928319169282387
1184,126.72782815726632,5.868533877509698,45.466366294333504,7.422794743767047,1058.6699467187502,-0.0,821.9867494453102,-0.0,17.43127517610167,16.963929126883073,12.148496683164911,10.495548156507649
1185,113.76801241831954,8.374775746056244,44.02282232638936,7.035446997311892,894.3774405484036,-0.0,773.979928305728,-0.0,15.951540751995324,15.539652827214015,13.86241549301191,12.490940210548642
1186,127.21019918847045,6.128871472129212,45.46331930653043,7.435559017590609,982.2333690515939,-0.0,824.0869679107677,-0.0,17.492659196664047,17.023001926295482,11.780072318948694,10.388579118052634
1187,121.94237240826521,6.433429132533112,45.41023089192993,7.318948524734409,1139.6040620741664,-0.0,807.8810701653649,-0.0,16.952025961979754,16.502893165116667,13.12100145482623,11.547774754297812
1188,119.02914941584206,7.1505902405289525,44.702030944078714,7.201757129701242,1020.8181520899296,-0.0,794.4414570629634,-0.0,16.57128496487197,16.1354433232423,13.228483851084123,11.762911326663819
1189,112.73981059936396,8.013976648677879,44.090611800426984,7.0237969766212665,992.5582653129159,-0.0,772.1827226483949,-0.0,15.878389328837894,15.470170251317235,13.916382805160428,12.68453814435809
1190,0.43353844500000016,-14.266896635481531,0.0,-10.499998578957628,275.46014492221855,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1191,117.04692887330107,7.65231831139046,44.99324727948584,7.181672091362988,961.5728109972454,-0.0,790.5461085021825,-0.0,16.402990550534373,15.97564574311225,13.775162995207147,12.405230956167605
